CH1;CH2;CH3;CH4;CH5;CH6
385=247.517,18.6784,-44.5267,45.4191,-329.064,-10.591
386=247.517,18.9897,-44.5267,46.0328,-329.064,-10.9025
387=247.829,18.9897,-44.5267,46.0328,-329.375,-10.591
388=247.517,19.301,-44.8338,46.0328,-329.375,-10.2795
389=247.829,18.9897,-44.5267,46.0328,-329.375,-10.591
390=247.829,18.6784,-44.5267,46.0328,-329.064,-10.591
391=247.829,18.9897,-44.5267,45.7259,-329.375,-10.2795
392=247.517,18.9897,-44.8338,46.0328,-329.375,-10.591
393=247.829,18.6784,-44.8338,45.7259,-329.687,-10.591
394=247.517,18.9897,-44.5267,46.0328,-329.687,-10.591
395=247.829,18.9897,-44.5267,46.3397,-329.687,-10.2795
396=247.829,19.301,-44.5267,45.7259,-329.999,-10.2795
397=247.829,18.9897,-44.5267,46.0328,-330.31,-9.96801
398=247.829,18.9897,-44.5267,45.7259,-330.31,-10.2795
399=247.829,19.301,-44.5267,46.0328,-329.375,-10.2795
400=247.517,19.6123,-44.5267,45.7259,-329.375,-10.2795
401=247.829,18.6784,-44.5267,46.0328,-329.687,-10.591
402=247.517,18.9897,-44.5267,45.7259,-329.375,-10.591
403=247.829,19.301,-44.5267,46.0328,-329.687,-10.591
404=248.14,18.9897,-44.5267,46.0328,-329.687,-10.591
405=247.829,18.9897,-44.5267,46.0328,-329.999,-10.591
406=247.829,18.9897,-44.5267,46.0328,-329.687,-10.591
407=247.517,19.301,-44.5267,45.7259,-329.064,-10.591
408=247.206,18.9897,-44.5267,46.0328,-329.064,-10.591
409=247.517,18.9897,-44.5267,45.4191,-329.064,-10.9025
410=247.829,18.6784,-44.8338,45.7259,-328.752,-11.5255
411=247.517,18.9897,-44.5267,45.7259,-329.064,-10.9025
412=247.517,18.9897,-44.5267,45.7259,-329.064,-10.9025
413=247.517,18.9897,-44.5267,45.7259,-329.064,-10.591
414=247.829,18.9897,-44.5267,45.7259,-329.375,-10.9025
415=247.829,18.9897,-44.5267,46.0328,-329.375,-10.591
416=247.829,19.301,-44.5267,45.7259,-329.687,-10.9025
417=247.517,18.9897,-44.8338,45.7259,-329.064,-10.9025
418=247.206,18.9897,-44.8338,45.7259,-329.064,-10.9025
419=247.206,18.9897,-44.5267,46.0328,-329.064,-10.591
420=247.517,19.301,-44.5267,46.0328,-329.375,-10.2795
421=247.829,19.301,-44.5267,46.0328,-329.687,-9.96801
422=248.14,18.9897,-44.8338,46.0328,-329.999,-10.591
423=248.14,18.9897,-44.8338,46.0328,-329.375,-10.591
424=247.829,18.9897,-44.5267,46.3397,-329.999,-10.2795
425=247.517,19.301,-44.5267,45.7259,-329.375,-10.591
426=247.517,18.9897,-44.5267,45.4191,-329.064,-10.591
